id	filename	md5	size	state
9c5754ff-1b55-40e6-bacc-5fabb58aa7c5	1a00f5ef-418f-466c-a02c-3fd5f9af96ac_wxs_gdc_realn.bam	a7978d77cb67ba026df017c0554f1435	40925187576	released
6cef75a3-5204-4914-948c-673047273d59	ae2ea600-3419-45eb-a7cc-e397a4f13e2e_wxs_gdc_realn.bam	7148ae4f25752282e10de9de3ee863af	42392754674	released
fbcbeae5-7f42-4190-86d5-f040f8542b4c	cfbdbdd3-6e47-49ae-93f0-da90cf5ceafb_wxs_gdc_realn.bam	487e5a83e579125ab1b3afdd9704bff8	52366911499	released
fd3812ba-d8e3-4fd2-a53c-6b51847f315e	aaedabcc-7240-4ff3-91ed-4a68ff39c3c9_wxs_gdc_realn.bam	a44c39a3fdc26dc0c58a240b9c31886f	35629788580	released
25660fe8-ec5f-4e50-9045-d142648e35e7	9be1846a-7ec6-4fa3-861e-5505d3402179_wxs_gdc_realn.bam	0d38e9623d8d732fecb5da8a4090309a	29546693577	released
78d90952-0702-4498-babd-304a8883bc65	92c6bca3-e903-4b6a-b994-b4711ebbf5ba_wxs_gdc_realn.bam	9f6a2d5431c541b6f661ed6527490c89	36443694772	released
9cf6e0c1-e777-4ca3-b956-07947dce8216	68b4ea45-a8af-4d72-b8b0-35a102d2f517_gdc_realn.bam	1e88d381a9c082b9cab126fd0f16f276	65921297500	released
dd799f72-6585-4287-a674-bcfe0874b089	cd6dcb7c-3bbc-4839-b740-6189d822de00_wxs_gdc_realn.bam	ccb7777eb8c68ee220301565e232ea46	28248985952	released
42c0a07c-097d-46be-a3e7-185f8e91c8a9	4494960c-3f83-48f8-8cd8-265f77a5aaa6_wxs_gdc_realn.bam	32675fbd59876b4b6d7a22524ef746d5	41048585017	released
caeb87d8-96b7-4a47-9065-1b68e6943418	b5c2ce79-efc4-4838-a64b-d10699c59075_wxs_gdc_realn.bam	b88d596d388c1c8ba0f984ff1cf84d77	36755861699	released
e4985b2c-c4a9-4ea8-8011-38979341cca8	f849a79f-ed8e-4585-8ed7-621eb60f38cd_wxs_gdc_realn.bam	4c4c491bae1f9147d3e8c0fa1359f0dd	37797735335	released
0d294e19-0b54-4b90-b951-b4517c8c6270	6ce2608b-d1a9-4ad5-b588-b5b746f9307e_wxs_gdc_realn.bam	0c60317fa268ade14a906364ae3a9b09	53997971540	released
a7137df5-0292-44b3-bab4-759718de311e	6ac1e42c-c406-45e7-8b33-b63cd943a9e5_wxs_gdc_realn.bam	7d135727612f4eaa24715b154f58ffc6	44139925893	released
b9c1dff2-b3f3-448f-9985-0616ba2075cc	d3fde119-0b54-4bc9-b3f4-77e6b213f325_wxs_gdc_realn.bam	0476e948909867a0697fbb4213ce26f3	27331543974	released
8b72f9d2-2e8e-4d11-b59d-c82e17c0f788	80dbf861-e83b-4e9a-be3a-05613a4e9b17_wxs_gdc_realn.bam	287829e1f0053f6f5bc6f20792a1b227	48328828649	released
3b7748e1-6351-471b-aca7-0f34d5e5dbc6	e1bf75ae-709e-484b-b4d7-2d589861b32c_wxs_gdc_realn.bam	f6ba992ecbf516ad7cecfa5de67a8aeb	57838495653	released
14900b7d-0fc5-4480-a94d-a42ed86e0a01	43df9f52-8514-4599-8ee0-ddf44db2324c_wxs_gdc_realn.bam	0ac1a0fb40349aff836726630129939e	94491110315	released
84b33e50-751c-41df-a998-e13d2d37eed0	70a35058-7366-48fe-9d20-279e5067a318_wxs_gdc_realn.bam	1cb7b06936f48ed62bea4726d3ce80a7	86331664244	released
fda1347e-80b9-4cac-ab47-d6625b0fed2f	9c14f2c0-7b52-4168-8622-3dea77dc1c8c_wxs_gdc_realn.bam	f12ef1dd33e48b7e63003d88ba70413d	49728274691	released
eb0e7968-bb03-4b70-9b0f-75f724afd227	8f41faed-4885-470d-999b-4d4944b7eb8b_wxs_gdc_realn.bam	134e669f4ccad6d2f35e67e0cc2b4026	91626753914	released
103f447d-e215-4736-948b-d0162689a878	324ac6b5-8497-41d9-9c93-718e3af445df_wxs_gdc_realn.bam	b7e77f74a20cc04a6b98bde959393d4a	30065806580	released
e3388e0d-3dd6-4fab-81e0-5fd54ced76b3	f52882fc-8b4f-47c1-bd89-bf72d116b7e6_wxs_gdc_realn.bam	48f2e70407f90cd5bf99c438a4e725e7	53211653788	released
5d2c4008-b76c-41a9-870d-172ef5194bff	c053a6a4-f6f4-4654-8983-0ce308df090c_wxs_gdc_realn.bam	5cef185b99e3dec5cad02409f9faa7f9	33108672711	released
0b47149d-59b4-4b38-a4da-09b45b194dc7	d4ac8568-7108-410e-ae03-a8596a8482b8_wxs_gdc_realn.bam	dd94f82e05ced20765e8dd48e223eaf8	64928295924	released
7e9f0e06-ebe2-430c-9c76-af6cfd10c833	2a4a409b-1e69-4ada-82ca-aa5fb68d80e2_wxs_gdc_realn.bam	feeb0dec12275750982a9836af7c6e1a	97320065371	released
01eb5b56-cd11-4123-b34d-3b18fe9d16ad	4cf4fb4b-35b7-4431-a8e3-dce12eddc6a3_gdc_realn.bam	32674cb35dc6f480cddddd8e69089962	40141706420	released
b6c9c622-0812-4e42-8935-59c9d8f6d127	22e84ec7-9a85-4e63-9eb2-93c3df982d12_wxs_gdc_realn.bam	fbf6ca882de3c35d62e43ab9ebcbc876	54828452093	released
5c1ec140-50a7-49ee-9344-a08b57aa0ad5	80f4521f-2a80-40db-a560-2a54130807f4_wxs_gdc_realn.bam	b15dc15af7c04363f7fa64f1229c4c5d	87982640686	released
769e18cd-4e3c-4e63-a99a-2d2dd3dbc9b8	ed31068d-d96f-4462-8e44-093998b8ec69_wxs_gdc_realn.bam	e501511fcaa1a826446f642640931026	28807695812	released
02568b9d-c100-4e27-8e6d-4a1d4094ed20	df0ba400-4c87-462a-857f-72314f913d7d_wxs_gdc_realn.bam	45e3747ba1a793c74dc5aaad33c30189	44945424256	released
d8877efc-26df-42c7-b661-6008edf03ae4	198a52d3-9a16-4843-a995-9c29e2007678_wxs_gdc_realn.bam	5864fdaeadee25f918c599491e05088a	50435269298	released
cd9336c1-3b80-4550-b90c-3f74778c936a	5715552c-426e-4d4d-a0bf-9bcbe73be6bc_wxs_gdc_realn.bam	197111a62281522de45829fcfdd4483a	56222723082	released
ae0b772c-cb89-4b3e-b335-42118c516745	956c67e8-45fd-4182-adde-a1f05cbfc38d_wxs_gdc_realn.bam	c1318deeb864d1c18c7e8ba4fbce23b9	34356297034	released
fa860b98-c244-49e9-bfaa-2db56979641d	c228864c-d4bb-4ab9-bf32-0c233cb7fc93_wxs_gdc_realn.bam	f530a563b2a0eaa9a7595e13390e1c52	47428526184	released
f1631497-e49f-4e81-a80a-a79d521e3fdd	c1d8b688-7c23-466a-8885-f6fa38811bac_wxs_gdc_realn.bam	d7ae3e411cd2cc8971aeb8bd92712301	60376134555	released
2fea0ef4-a5dc-4fae-b932-caac7d74dd9b	e712b7fc-5d1d-49f9-b0c7-ec951cf20427_wxs_gdc_realn.bam	3fc8399b64309443e044256ea38c0a73	44357975751	released
7aa6f8a1-aee9-445d-94b1-e2ae8b5150b9	d0ea30eb-f465-4c37-86f7-c259ea148c28_wxs_gdc_realn.bam	ee599c93f8678ede2dc1a70acdb3db59	48410809586	released
2f5cb639-8ded-4dd3-99c1-663ced095941	7b548498-e34a-4e42-9213-f4b61db549a5_wxs_gdc_realn.bam	7882ead2f1333017d4fcefbd0cc7b8ee	40485656584	released
b6f8a71c-4c18-4802-86fa-63fd5dbb2d73	361abfae-63f8-4950-94d6-d9301022b9d9_wxs_gdc_realn.bam	5dd09ca16273843b533d8242f48be803	34678766575	released
921e71d0-4543-4669-b2bb-82b6039f5927	aaf33d60-8d89-4373-9f8e-1514cf2bf2ec_wxs_gdc_realn.bam	d9dfdef94a0a42c5b9494ef28d2d7c3a	41752200762	released
f2ec66b0-d52f-42f1-ba7a-1084eac1e079	e4173c2d-432b-4e6b-9681-448384e946e0_wxs_gdc_realn.bam	37055c087eaf119e2d403c7ca36f0eff	38147978709	released
e700b7a2-85f4-498f-bcbe-a0f87fa1c97f	2db62d68-1c8d-4571-9533-90d9fdb67f20_wxs_gdc_realn.bam	c3a8be1cd37057bc3081572cec7a1a93	44223152920	released
42372ca8-ef72-4b16-841b-3eebce0523c3	3cb61a96-02d8-427f-98b7-e02ccd6b15c6_wxs_gdc_realn.bam	9e1843219bec05bd0a5cb58e67516498	42255875881	released
2eff19f5-fb55-486a-b882-78868c62c88c	71dffcf8-bc0e-41c8-b340-0b3ecb450063_wxs_gdc_realn.bam	e4ac5c77847c2e7b5f74320b75d458f9	31455006235	released
18d26f34-47b9-4b58-81da-48f777001d49	c0308317-bfca-4564-bc9a-9e31ec5b1336_wxs_gdc_realn.bam	607ea328e3a892bd3a0217d691cf9e35	31018736739	released
a1eed798-0d7a-4bbd-b5b7-c331152cfba7	7513413b-82b1-40da-b449-fd38788a2ab4_wxs_gdc_realn.bam	c1cb28d5d20b227baf912a7889df778e	65710695751	released
33238c06-e075-4303-a204-659c4c9971bd	1860169f-3c25-44c2-b9fd-6349950c3dc8_wxs_gdc_realn.bam	81c1e3d8f28409f19f70abeb5c765192	60706591081	released
f7ca027d-17a7-4874-98bb-46c97b5abc2d	e50eb6e0-6790-44d4-a6e8-6f9f4f561ee2_wxs_gdc_realn.bam	51157405e5cf1844b4c78723fc3f6572	76002207187	released
7f428eb9-3cb6-45b0-bdac-3391556ecacd	b5e15343-b733-4c14-87d8-161b1e37c3be_wxs_gdc_realn.bam	3a285e41af7998f357d3beff2a3e4d58	56398414014	released
3a564ae6-ef6d-4316-9f78-16e77557a03a	33f7ef4e-f5f4-487d-8ef7-0262212153cf_wxs_gdc_realn.bam	ed0ae76862c7b3066931903d842108e7	30956994329	released
0aa4f0f8-4d18-4448-8429-51c919f6527a	8b155356-2973-4d95-bd1e-cb3dd8e469eb_wxs_gdc_realn.bam	7dec001c7017dbb9e6cd339c9eee2826	26941033475	released
32cf0421-c323-420d-93ef-60fd37a075cd	29573401-69fb-43a0-b47d-d98f21a41542_wxs_gdc_realn.bam	981ed2436d5c73655422b089bd50715c	28701279594	released
f931272e-d6b4-4528-9ae0-d0c0b4bf2607	31aa7828-c230-4711-a349-8bf53fd585a3_wxs_gdc_realn.bam	188a5270182a447b69c9b2c7095b843d	67184302768	released
0393e507-06cc-4442-ae26-31291ad8bdee	79324909-5b7b-47bf-a656-6578f9b68759_wxs_gdc_realn.bam	22ac4d951c3fedadc179347039f7fc25	50383903841	released
3b9fef0c-5740-4962-899d-981d61a33e98	54465230-bd1f-4cc6-a884-b66f9745bb61_wxs_gdc_realn.bam	2a92f9d544e1a39a7729a8b601739cfe	26608149911	released
53229c75-1fe4-49e6-a6e9-76c78f54cb96	6d5aa340-f9fd-4f7e-9a82-0970e7137e07_wxs_gdc_realn.bam	985e91aa7c03d9248dda8a3d929d944e	44677632650	released
4948a696-6c97-40ad-9a89-88797d538070	6eea291f-724e-4891-a6d7-a1244823d6c8_wxs_gdc_realn.bam	e4763062d80a9a6af6fb65ad1dbb68b2	31344431338	released
88d6418c-49f7-4ff8-a22a-ce1d0a783d68	e370556f-98bc-4182-8a75-9ef866159d07_wxs_gdc_realn.bam	81dd7faed1bb96a424e9bd808cf55e74	42591807846	released
fa5e9e3f-d86f-49df-ad4f-b35bbb76980e	7e191962-9279-4ced-bad0-d13f9562894c_wxs_gdc_realn.bam	3864178066a42a0cbdf0bd810a6dc286	48938467272	released
7b418aac-85d2-492b-bbcf-0c5d5f0f97af	b48fb663-54c2-494d-8864-8c4ab1f84f1f_wxs_gdc_realn.bam	a5709b20f350f954e21c4d32c5ee5cb3	49855636385	released
f6e9e0d0-018f-4d1e-9e11-2f2c5b0c2f76	39647b55-0a9b-4c6b-83e3-6810740239ce_wxs_gdc_realn.bam	1c78da04f61f3bbc18627034adaf67f0	33298026502	released
c889a7bb-fcd6-4246-94a8-324b1d86ef07	8ec46333-92ee-4b6a-9b5f-3cd668959bcb_gdc_realn.bam	9b758db4fdbd1f793dd570dba1b22083	49992051960	released
dcefad95-d4c9-4736-b67e-7270c9e16673	45a3f0fe-0662-4dfd-9f5e-f5b62faef683_wxs_gdc_realn.bam	d10e153a523be655b456dd1ac1a1a91b	34356391143	released
3d72262d-e02e-4573-9e5a-d5af15dcbdc4	26c6c792-50dc-4611-8888-d9baa193ac21_wxs_gdc_realn.bam	3d7b904e401b3321c4726cf729d35792	46155658740	released
b626240c-4a92-4c1d-ae72-391ed665a517	6ff5d3f7-220b-41fc-9a8b-71827ce106df_wxs_gdc_realn.bam	ccbfd051ceac4e25f413d8c514084e86	39612866816	released
7fac0c5e-9201-483b-be8b-a7591e07c0b2	5c4f72e3-5b4e-4abb-9db7-82f0cacab835_wxs_gdc_realn.bam	cfcb213808c65a220492507171a464ad	24174719767	released
3617bf1b-0525-4015-b764-cc38abe3bc6a	efba470d-46ea-4677-97ff-8db35dd946d0_wxs_gdc_realn.bam	3fb0e89c2acee13327d8eca08c90b6e8	48769615200	released
b2f9dad3-a7ff-4e78-8da9-ba96e502227a	b3334be3-cf54-432a-9d4e-e9623216be67_wxs_gdc_realn.bam	671d671874b3aa07790b1173d84b028a	28932542789	released
fe136d24-0401-4307-bc8f-10f69de15286	6181eeb8-6921-444e-94a1-4da0098707a5_wxs_gdc_realn.bam	f5349162db1eca3849dd5ac2ea0aedac	40173227093	released
8cfd084b-29ed-4b39-bbf9-721ee40a728b	12053926-97e3-4dab-ba27-56a85edfa7ff_wxs_gdc_realn.bam	d9528608c87c84c754bf0ff648b9339e	74920230427	released
eca71105-fdc4-4bd6-957e-ab0bd45d633a	b35c7cca-5e9e-4445-8b60-2427084ce2b7_wxs_gdc_realn.bam	ba01eb183415e6d5c377a65d0050078e	52960795936	released
181112d7-77a9-4439-b080-af2cdad07dd1	fb3d8bc7-276c-4e3d-a25d-f45f8cacb57d_wxs_gdc_realn.bam	72dee14d942d453eb123b506bcacec0d	38665774426	released
7fadc599-50aa-4f5a-84b1-83da53b9fe43	8df61ace-1d12-451f-b246-d43e6e2a026e_wxs_gdc_realn.bam	3808dfaf9a8347b509fa9cafd4f0eebf	32129329427	released
46092fe0-a33e-4f27-a099-028cd19319e2	7ac07dcd-9f3c-4723-84de-6673ff7d4e05_wxs_gdc_realn.bam	91cf1b23a4413ee4a41981162121d51a	29765627728	released
95ce1d8a-444b-4e9c-8b57-f6906f4704ca	6dbeeb29-7bd3-4a25-b571-8e60b4655ceb_wxs_gdc_realn.bam	c4c978db240960b758630f3ee87b4f74	36469932533	released
c464bc7c-0990-477d-8ad0-c18fce5e8b70	735d360a-8d51-45b9-817e-d97c12e86c0a_wxs_gdc_realn.bam	6eeba310543f33b53deb706bc783b5f2	44656383085	released
de1ccc9d-ab42-4c82-b1a7-918cf2cc21a1	12a95ce5-d1e9-4029-8e73-ac1eb765082f_wxs_gdc_realn.bam	979d23f04a1685a154055eb8f6e6f1fa	35273434511	released
618028bc-272c-484b-bc85-0d3321ec3feb	ad26fa70-8b09-48f7-bb6b-df942821f368_wxs_gdc_realn.bam	572d36a98b41ca046b79ef9a7c1459ea	35034813962	released
789bdc1b-c5f2-45a1-a8d6-ae3798faf717	78aac7c2-2610-4aab-9451-3949fd11a120_wxs_gdc_realn.bam	c16e3b202012f74700fad1bea830fe13	32929063394	released
e7a20128-409f-4612-8cf4-c5186c84fa71	7ddb8194-33fe-4321-8c12-7388f7a9cf23_wxs_gdc_realn.bam	eea9ef2a9a3a3ea51907892bee76c55c	38116818168	released
fafd38cf-c1b0-446e-ac0b-4ba3d97983f5	bc19da78-4f82-4968-b4cc-826951d40d98_wxs_gdc_realn.bam	bfd01e416e8d112c8a5a1124b5e51776	49265841421	released
4b877c78-cb6e-45b3-acf9-c5eb6ea1d9e6	9a04e944-5951-497c-ba61-38fb9e5ca2a3_wxs_gdc_realn.bam	0a7b6cbf876aef95eecf770aebd7eaf8	84116389220	released
b9073c62-2ed2-4bfe-8ecc-154068508194	e7dea719-2e7d-4dd9-b165-1a6a80e193ec_wxs_gdc_realn.bam	460ea9bafc0811bfa41a621332f18a6d	55570315591	released
d1da335f-7177-42d6-8417-1a67ce3d6f45	86b015e8-a868-4af3-af5c-4e389fb1b08d_wxs_gdc_realn.bam	f81b5f13ee9b1b9d679b4edf2d060356	51372016726	released
78fece78-c1c2-49a8-8024-008019ae68a0	95ce0b5d-523c-45e5-9a1c-c006a30ca478_wxs_gdc_realn.bam	959804cd9e0b26d2e46338411b17cb5e	35525830723	released
dcd7888d-9b18-4db5-8167-75cae4b4d0e9	ce17f9d1-748e-4d5e-a4bc-031ea3ea0291_wxs_gdc_realn.bam	6d1be9b1222a859da56614c7eae0082d	28266730503	released
9a7e13c4-8cdf-4867-8dbe-ab939c4ef8dc	bdad17b5-f936-4294-82f1-a0d922da7fcc_wxs_gdc_realn.bam	197ae03f36b5cabb6a78714482f95b5b	28993875884	released
39753220-4d9e-487b-ae86-b30c5e9bfa3e	aaeec78e-a832-47ac-9eed-95f9f4e49890_wxs_gdc_realn.bam	7b547116ec24cd940fb7105d3c037aee	32571497520	released
e764231c-a50d-4fc0-89e9-83db439940a0	c15d8e6d-02f7-4ae3-9fd8-23cb0665ec92_wxs_gdc_realn.bam	d0ca21dd1a1f0e4913400235bc2bf60b	32912622572	released
9643871e-6530-4d1e-920e-530f826ebdaf	4a02531c-43ca-4755-b48a-f9732230695f_wxs_gdc_realn.bam	46ce1796f888b42cd6393bd2cc273dad	46704831083	released
0d9b48e5-13a7-4640-958a-493acc3b51f8	9d82817b-c087-4cac-8474-b25b40e6fb5d_wxs_gdc_realn.bam	2bfcb74f168f60db9d634a750f2f74de	33826704965	released
51d89d20-cc4c-429f-a469-6d553bdc29ca	2f69adeb-8c46-4c39-90bc-28494f9ab598_wxs_gdc_realn.bam	25811e2897e57d225f3ba7d2ae5bddaa	31210482407	released
4bb41eb0-ac39-4d0e-ad67-7fbfec2b3f7d	8c4729b0-7ceb-4ed0-8358-9b41b4a2d294_wxs_gdc_realn.bam	61fb38082ea6bd56951f18d463ae7120	78928515249	released
248d6a11-0789-45dc-8ac6-f352b41f4883	c074f11c-7f29-462e-a800-82ffc1cb8ca2_wxs_gdc_realn.bam	2d764c1bcbd63bbbb58bdcd90ecec5f9	51642895017	released
1e1a3f35-07db-473d-b908-3a02e2247cb6	336738ee-9add-4799-8fed-16489f9792e4_wxs_gdc_realn.bam	f1bab9f3018389c2394ad299b73e8637	67051374873	released
a354736d-1fbd-46b9-8b25-56c2f91d32f3	edb8d178-232e-4b8d-84a6-9edfca5a2d9d_wxs_gdc_realn.bam	31a9963505ec67609325111bb66e3c5d	66312709335	released
2b1cb0ec-609b-47fe-b871-31e39bc6f956	15188d57-8f0a-4864-a5a7-df81b6ecc496_wxs_gdc_realn.bam	e11ad3c40f89c434d4c0ed60d83bc2b0	30506090335	released
c2db38d9-4da4-41ec-a299-1580323c1927	2bec91ff-e669-4703-be26-6b2666ec0e5b_wxs_gdc_realn.bam	f2c4e208178cbc6c1a4bd6f50db83ac3	40270859359	released
de5f9de8-a1b2-4d7a-bb21-e568208241e9	c3fcf397-78d9-40cb-a915-24bbc9a5cb59_wxs_gdc_realn.bam	aaa7ca34d2fc4c9110fe99c9557122f9	34722563570	released
fe289a7d-799c-4201-8c8e-95ad18e90fd0	ba1cc750-8ff6-46bf-ae81-ce29d02f518f_wxs_gdc_realn.bam	e14327587265925a6ea138444e33ab43	36413909677	released
609caaa7-9840-4008-bb43-c1262e27bd2c	97676e1b-baf7-4ce8-a31c-85f48297f123_wxs_gdc_realn.bam	34b86f61c8a9114c202b12440f00beb9	57017045966	released
cae3426d-a2fb-46ba-852a-73364bf7f28d	692c864f-e57b-478b-ade7-7e8ef994bac6_wxs_gdc_realn.bam	0c0d972769d9ef53962ea92f6572a28d	35554493969	released
70fb0d1d-2c6d-4322-99bf-547523d24c4f	29e16a89-1177-45a2-884e-363151aee3c8_wxs_gdc_realn.bam	c33ca8eb68109cee6a2844c5e70d9898	29283607750	released
6613cf8f-3279-41cf-90b8-63e39e604e8e	5c4867de-abc1-4ab3-8bb5-07733e3b7008_wxs_gdc_realn.bam	b5e7a7d73e50ac963573d085950d5857	35778833954	released
a8b8f6dd-6bba-4cb8-9e54-0b994c32c452	d8ab669a-e58a-4f91-8d3a-0ab143c4a2ad_wxs_gdc_realn.bam	a120ebc05f965c43097608a34f7b0d2a	42913664306	released
8120f159-e48c-4db7-9993-aaaf42cfbd70	de799385-c88e-4f46-a502-b0c4d6b0a6a9_wxs_gdc_realn.bam	5b14ef01ff0909dfe8d29f490c92260e	25451318152	released
4de48751-0ef3-49a4-8f1e-8100f28f6859	f3517079-507e-475a-9fd1-b355d59be341_wxs_gdc_realn.bam	2db8f7c8d4bc38851550cfa6405db9a7	67713192099	released
ee6607c9-511d-4511-b667-05f82ebafb14	9715fe8d-bfc1-49ce-8853-64f8fbd52500_wxs_gdc_realn.bam	451440741bb51d946b9b250e5dd215fc	31259166407	released
55b1ffba-76ba-4e18-9598-3f316509545c	5f10744c-0ae5-4f7e-a3bc-34a201b73375_wxs_gdc_realn.bam	0114a258314158fdeaf7e10faddf4621	32314276515	released
4fd70b41-4cd0-4908-9142-5a155538ff12	5222af15-8276-44d6-927e-e46b9d44f28d_wxs_gdc_realn.bam	c51b14a5303eabbccb20cee25ab634f7	40442856125	released
e6421728-d85a-488a-ac5a-66b304de7588	8c0016cb-0881-4ed7-b781-e1ec7987cd27_wxs_gdc_realn.bam	2358153c19ca95f51c7dec749e1d7e45	41436630663	released
5ec63922-4ede-4a8b-804c-20d76141152c	2fe74fe3-b44f-4d4d-82a6-4ac00f46f343_wxs_gdc_realn.bam	d25a399310a88cd8644bb9b48ea78898	50835644500	released
dcf067cc-e6b4-4c03-b331-8ee60fa42954	eaba55bc-5a4e-46dd-a05d-0fbf99748efc_wxs_gdc_realn.bam	b4e843f3b3d33b8d9aedd1457c054930	29662414249	released
b19b1144-5656-4d2a-82e2-923e2f43bfef	61f5b700-0bb6-424d-aab5-ecf10d369c99_wxs_gdc_realn.bam	80f0d972083fd875a2b08d9a6ca63bc2	36520078239	released
c67747ab-b19d-4a1e-ae77-4f13e453abbd	dd68794f-b41b-46f5-baac-5876e3060f08_wxs_gdc_realn.bam	e74e78317d78dfbdfbfd0668165da522	59387761626	released
bde20e4b-b999-4fda-b7db-618b467f2e2c	88e3c2a2-1d50-4943-871f-9c6729f602d3_wxs_gdc_realn.bam	ab06bbd816b0e8bfb6368db407479e4a	32782034486	released
b1047446-356b-4ef5-9531-10a8c6fd90d4	b98cba65-1fbf-468e-bb65-d613601a14d8_wxs_gdc_realn.bam	2e671a571888d1028b68d40677061acf	26901144711	released
c9695364-4619-42ac-9c27-bb8624cc44eb	b3f7c849-7e1c-48b6-9d0a-1fc1e1d36d5e_wxs_gdc_realn.bam	99c55b822b711e9bfacc85c10829428e	42899552367	released
72d192c6-0504-4022-9e1e-fc2f08b42d50	79ceb6e6-77e8-4ca0-bd3f-53f466ebec94_wxs_gdc_realn.bam	91411d14cf288210d27dd4bf88ff8f5e	34795744446	released
be6cfd59-5662-40f8-a9d1-409d18549b4d	41fa6fa9-57db-459a-b50a-6fb9d6ff8b77_wxs_gdc_realn.bam	adffb2f96945cf09d0cf619e80dda858	45361383285	released
7ce6af67-03a5-45b3-a81c-a73c4f1d2310	a2c0f4db-6913-4e6f-8693-0d243546eb12_wxs_gdc_realn.bam	f17e2137ac6ee7b7425c92ba9d94e5de	35063984518	released
d4f1528b-c5ab-44ea-b09c-fa2e3a4eeac6	27e94b6f-a024-4066-9511-05989a7c9124_wxs_gdc_realn.bam	6e5fb2ee540db93ad124334fef9699c1	34301694925	released
e57292ba-138c-4fda-bd41-6f45f211a0a2	d06fc371-1140-4b9b-85dc-0f57abda4664_wxs_gdc_realn.bam	c48da16cddcf07720d88d28edfd96d37	44834783361	released
9c7a472d-ee9a-4408-a8e1-08893843d913	1377635a-6a69-4d8f-a252-4e9ffb6d3c9a_wxs_gdc_realn.bam	b7902f76c9ca556e1160d80ac3863b8d	55216112491	released
11071103-8409-4215-bc03-770f16b958c6	f43f1826-ba38-4389-ac95-dd6097317421_wxs_gdc_realn.bam	c97b6271e0ebe44afcb9916592afea9e	35880744595	released
68a1f482-caac-4f8c-9d33-62740dbbbd45	7656e417-b4b0-47d8-9ab4-5da0c7df5f2c_wxs_gdc_realn.bam	29810c76edfce4f8f174819ab9780b06	30302882928	released
dd8f7685-e250-472e-9d73-58905e82d65d	a3d69712-233d-44be-9250-d34413b0a823_wxs_gdc_realn.bam	b777fc1cec607ebf9f64e5695c8b530b	38714457635	released
9e884511-c738-4ec3-8fe3-0f943b2bccbc	cb67a9c4-89aa-48a8-8a01-5a7f991bc7a6_wxs_gdc_realn.bam	ce94778b43d95c759a4e68257f93d5f1	32526533542	released
1d1d3870-7d61-4f63-8cdb-2c0a07ef22b7	d26de4cd-762b-4e7e-bb50-e98df6cf7077_wxs_gdc_realn.bam	47618b2344c42cefcea859db0f414ff2	35937703549	released
a45ec5c6-480d-448f-8bda-f36fdacbea72	e7f74934-b812-43c5-94f5-2c87f74b7f6f_wxs_gdc_realn.bam	af4747f1b07564f555541cf016c9f37b	40248991114	released
bdc4a149-c480-4dbe-8b32-66a0856c4e7d	c3ec294d-2862-4510-ba10-a7ea7d3ca87b_wxs_gdc_realn.bam	b081c1f19b71faea8e91281bccad70b2	45512655229	released
5a88a6ab-439c-4da9-b1f3-ad887ab5a23a	a0d029e3-90a5-4e03-aa62-09f2ed987e5d_wxs_gdc_realn.bam	2d0c17602a170f180346b19d1283b6a7	39422681228	released
164f6265-440f-44d5-bc29-dde395c9926e	0e7e1435-3b74-4313-8fbf-91c262e887ce_wxs_gdc_realn.bam	22c3e798bca3af888a257d821aa477c4	28804069539	released
74c85236-3626-426a-8c3c-d0185c9520e7	2ff27509-55ea-48db-9380-41a440e2cf4d_wxs_gdc_realn.bam	1da3ab1026fdee86d763affe75f889b9	38749221225	released
069fc6cd-e124-46e5-bc07-59946e67f0de	c8f77a00-dd00-44bc-8a2e-6c802f975b40_wxs_gdc_realn.bam	7ccda218b04005815e007585433c5bea	61252663449	released
7dde3446-fb2e-4207-a30d-c7708d8b26e5	4a14d77a-990e-4cba-854c-856a434fa63a_wxs_gdc_realn.bam	6c53425891d8eaf578e73983fe2ee685	40774793992	released
3082ea2d-5d2f-45e8-bf28-71d1b67f017a	e331d0d8-18dd-47b9-8cf5-11c7cfb1bac7_wxs_gdc_realn.bam	06dab7acf8dcb0b0e69210bc68d6f92a	31550347331	released
07f80918-aa00-45a6-a79c-292dcd624e77	59c241ad-6521-4160-9f53-e2008f8cb92d_wxs_gdc_realn.bam	af8e8a7e3188ad9e96f2be4ed81b9755	26774917271	released
407fe980-82a5-47e8-ab24-1fdd2c98e0f0	d119882d-6840-4288-9601-49fe5cad97b2_wxs_gdc_realn.bam	a7a2d246ab0d22653bbc1f7e0e4647d6	38303810974	released
00eb892c-da5f-4e69-8c0b-6e2c1502f62c	d7dd9bcd-738a-4c20-8a7f-26ab1b436806_wxs_gdc_realn.bam	209163375b1612edad4cbd5dab97182a	52087894702	released
37089f84-3ea7-46b6-9bd3-bc0246e31969	277a56c0-5e19-4292-951f-6b10ac741447_wxs_gdc_realn.bam	bda4e0d234b59928c2a02c19b83e8e56	40890473336	released
27d55850-058a-4b69-8a5b-dcb5177a7054	c34fad46-4da8-4e0a-8b47-44c57040312b_wxs_gdc_realn.bam	f32616adb83fde6609d11cf671f091cb	33335626547	released
b2500e62-21dd-446c-9a7f-ba4100c5b5b4	c07b641d-246b-40b4-b031-8ff1fab81044_wxs_gdc_realn.bam	4e26e1f8256d3c8e09637008248391ff	61058541411	released
